64.1512 	EXP 	window1: backgroundFit = 'none'
64.1512 	EXP 	window1: units = 'height'
64.1519 	EXP 	window1: backgroundImage = ''
64.1520 	EXP 	window1: backgroundFit = 'none'
64.1535 	DATA 	Keypress: m
64.1666 	EXP 	randomImage: autoDraw = False
64.1666 	EXP 	dot: autoDraw = False
64.1666 	EXP 	text_stroop: autoDraw = False
64.1666 	EXP 	dot_fixation: autoDraw = True
69.6852 	EXP 	window1: backgroundImage = ''
69.6852 	EXP 	window1: backgroundFit = 'none'
69.6853 	EXP 	window1: units = 'height'
69.6856 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'type': 'test', 'condition1': 'consistent', 'trialNo': 54, 'stim1': 'green', 'textColor': 'green', 'stimFormat': 'word', 'key': 'm', 'ITI': 800, 'presTime': 2000, 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
70.0441 	EXP 	window1: backgroundImage = ''
70.0441 	EXP 	window1: backgroundFit = 'none'
70.3461 	INFO 	Keyboard events cleared
70.3459 	EXP 	dot_fixation: autoDraw = False
70.3459 	EXP 	dot_fixation: autoDraw = False
70.3459 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: green, alpha=1.0>
70.3459 	EXP 	text_stroop: height = 0.1
70.3459 	EXP 	text_stroop: height = 0.1
70.3459 	EXP 	text_stroop: height = 0.1
70.3459 	EXP 	text_stroop: text = 'green'
70.3459 	EXP 	randomImage: autoDraw = True
70.3459 	EXP 	randomImage: autoDraw = False
70.3459 	EXP 	text_stroop: autoDraw = True
70.4005 	EXP 	dot: autoDraw = True
70.4005 	EXP 	text_stroop: autoDraw = False
70.8701 	DATA 	Keypress: m
70.8854 	EXP 	window1: backgroundImage = ''
70.8854 	EXP 	window1: backgroundFit = 'none'
70.8854 	EXP 	window1: units = 'height'
70.8861 	EXP 	window1: backgroundImage = ''
70.8861 	EXP 	window1: backgroundFit = 'none'
70.9009 	EXP 	randomImage: autoDraw = False
70.9009 	EXP 	dot: autoDraw = False
70.9009 	EXP 	text_stroop: autoDraw = False
70.9009 	EXP 	dot_fixation: autoDraw = True
76.8189 	EXP 	window1: backgroundImage = ''
76.8189 	EXP 	window1: backgroundFit = 'none'
76.8189 	EXP 	window1: units = 'height'
76.8192 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'type': 'test', 'condition1': 'inconsistent', 'trialNo': 50, 'stim1': 'yellow', 'textColor': 'green', 'stimFormat': 'word', 'key': 'z', 'ITI': 800, 'presTime': 2000, 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
77.1890 	EXP 	window1: backgroundImage = ''
77.1890 	EXP 	window1: backgroundFit = 'none'
77.2907 	INFO 	Keyboard events cleared
77.2905 	EXP 	dot_fixation: autoDraw = False
77.2905 	EXP 	dot_fixation: autoDraw = False
77.2905 	EXP 	text_stroop: foreColor = <psychopy.colors.Color: green, alpha=1.0>
77.2905 	EXP 	text_stroop: height = 0.1
77.2905 	EXP 	text_stroop: height = 0.1
77.2905 	EXP 	text_stroop: height = 0.1
77.2905 	EXP 	text_stroop: height = 0.1
